algorithm,drop_intermediate,file_size_kb,fingerprint,strategy,target,train_accuracy,train_f1,train_inference_time_ns,train_mcc,train_precision,train_sensitivity,train_specificity,test_accuracy,test_f1,test_inference_time_ns,test_mcc,test_precision,test_sensitivity,test_specificity,cv_best_mean_score,cv_split_0,cv_split_1,cv_split_2,estimator__C,estimator__algorithm,estimator__coef0,estimator__degree,estimator__early_stopping,estimator__gamma,estimator__l2_regularization,estimator__leaf_size,estimator__learning_rate,estimator__max_depth,estimator__max_features,estimator__max_iter,estimator__min_samples_leaf,estimator__min_samples_split,estimator__n_estimators,estimator__n_iter_no_change,estimator__n_jobs,estimator__n_neighbors,estimator__oob_score,estimator__p,estimator__random_state,estimator__shrinking,estimator__warm_start,estimator__weights,selectpercentile__percentile,variancethreshold__threshold
hgb,False,3582.65234375,CDK,strict,homosapiens_cyp17a1,0.9649805447470817,0.9640798245938957,35288733,0.8897537570303583,0.9649223030574544,0.9649805447470817,,0.9644970414201184,0.9643986649954819,22868137,0.9298742429983535,0.9648112268942767,0.9644970414201184,,0.8508647172602116,0.8138297872340425,0.851063829787234,0.8877005347593583,,,,,True,,0.0,,0.01,None,,10000.0,16.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
svm,True,1495.703125,CDK,strict,homosapiens_cyp17a1,0.9919028340080972,0.9953051643192489,41863580,0.9664602391503119,0.9906542056074766,1.0,0.9428571428571428,1.0,1.0,13361971,1.0,1.0,1.0,1.0,0.9668042655658754,0.9532163742690059,0.9766081871345029,0.9705882352941176,10.0,,0.1,3.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,90,0.08999999999999998
svm,False,1526.4638671875,CDK,strict,homosapiens_cyp17a1,0.9513618677042801,0.9492339693071875,53081618,0.8449889386392551,0.9505638270233552,0.9513618677042801,,0.9467455621301775,0.9484403816267232,22372105,0.8985573656307088,0.9526926065387604,0.9467455621301775,,0.8561933477452878,0.8404255319148937,0.8351063829787234,0.893048128342246,10.0,,0.0,3.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,80,0.15999999999999998
dt,True,203.689453125,CDK,strict,homosapiens_cyp17a1,0.9554655870445344,0.9744186046511628,6422254,0.8074863660906048,0.9610091743119266,0.9882075471698113,0.7571428571428571,0.9912280701754386,0.9951690821256038,6290610,0.9488675620705191,0.9903846153846154,1.0,0.9090909090909091,0.9570462102969843,0.9298245614035088,0.9766081871345029,0.9647058823529412,,,,,,,,,,30,log2,,2.0,2.0,,,,,,,22.0,,,,90,0.15999999999999998
dt,False,212.3681640625,CDK,strict,homosapiens_cyp17a1,0.9202334630350194,0.9147904412280561,6919769,0.7391295388890808,0.9152639611102701,0.9202334630350194,,0.9112426035502958,0.9081832478332184,5909877,0.8236221311826702,0.9095270949786,0.9112426035502958,,0.8454981605795123,0.8191489361702128,0.8563829787234043,0.8609625668449198,,,,,,,,,,30,sqrt,,1.0,8.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,True,3996.7880859375,CDK,strict,homosapiens_cyp17a1,0.9817813765182186,0.9894982497082847,52710668,0.9237509065654022,0.9792147806004619,1.0,0.8714285714285714,1.0,1.0,32993657,1.0,1.0,1.0,1.0,0.9629170966632267,0.9473684210526315,0.9649122807017544,0.9764705882352941,,ball_tree,,,,,,40.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,80,0.15999999999999998
knn,False,4437.1630859375,CDK,strict,homosapiens_cyp17a1,0.9591439688715954,0.958299546195322,53109317,0.8714271568290427,0.9586693901708779,0.9591439688715954,,0.9704142011834319,0.970432211793993,33927651,0.9418418385677366,0.9709807765179118,0.9704142011834319,,0.8579569158417719,0.8404255319148937,0.8457446808510638,0.8877005347593583,,ball_tree,,,,,,20.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,80,0.15999999999999998
rf,True,994.5146484375,CDKgraphonly,random,homosapiens_cyp17a1,0.98559670781893,0.991715976331361,11286639,0.9375741292854776,0.9858823529411764,0.9976190476190476,0.9090909090909091,0.9918032786885246,0.9953488372093023,9381618,0.9616087343741692,0.9907407407407407,1.0,0.9333333333333333,0.9711934156378601,0.9814814814814815,0.9567901234567902,0.9753086419753086,,,,,,,,,,None,None,,1.0,2.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
rf,False,1332.0625,CDKgraphonly,random,homosapiens_cyp17a1,0.9175824175824175,0.9136764754565704,12538013,0.7684804588908278,0.9136706594153402,0.9175824175824175,,0.927007299270073,0.9243281508032704,9658225,0.8067322216104801,0.9268235414220816,0.927007299270073,,0.8681318681318682,0.8846153846153846,0.8736263736263736,0.8461538461538461,,,,,,,,,,30,None,,1.0,8.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,2200.80078125,CDKgraphonly,random,homosapiens_cyp17a1,0.9794238683127572,0.9882075471698113,28808564,0.910107504112853,0.9789719626168224,0.9976190476190476,0.8636363636363636,0.9836065573770492,0.9907407407407407,16638078,0.9223689749736185,0.981651376146789,1.0,0.8666666666666667,0.9691358024691358,0.9814814814814815,0.9629629629629629,0.9629629629629629,,,,,True,,0.1,,0.01,20,,1000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
hgb,False,2332.947265625,CDKgraphonly,random,homosapiens_cyp17a1,0.9358974358974359,0.9322722504003624,24746152,0.8215167943447184,0.9338369548755832,0.9358974358974359,,0.9197080291970803,0.9164257966077223,14196323,0.7861446714037409,0.9204819642775848,0.9197080291970803,,0.858974358974359,0.8681318681318682,0.8516483516483516,0.8571428571428571,,,,,True,,0.1,,0.01,10,,1000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
svm,True,704.28515625,CDKgraphonly,random,homosapiens_cyp17a1,0.9794238683127572,0.9882075471698113,13544523,0.910107504112853,0.9789719626168224,0.9976190476190476,0.8636363636363636,0.9754098360655737,0.986046511627907,7340112,0.8832934702929618,0.9814814814814815,0.9906542056074766,0.8666666666666667,0.9732510288065844,0.9814814814814815,0.9691358024691358,0.9691358024691358,100.0,,0.1,3.0,,0.001,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
svm,False,744.8271484375,CDKgraphonly,random,homosapiens_cyp17a1,0.8901098901098901,0.8721398569487634,15670840,0.682427344141139,0.8841527176669105,0.8901098901098901,,0.8905109489051095,0.871217994578932,7537267,0.705979512721228,0.9043120897994235,0.8905109489051095,,0.8608058608058609,0.8736263736263736,0.8571428571428571,0.8516483516483516,100.0,,0.1,4.0,,0.001,,,,,,,,,,,,,,,22.0,False,,,80,0.15999999999999998
dt,True,204.126953125,CDKgraphonly,random,homosapiens_cyp17a1,0.9567901234567902,0.9755529685681025,5864705,0.8050876514464096,0.9544419134396356,0.9976190476190476,0.696969696969697,0.9590163934426229,0.9769585253456221,5096606,0.798328519114298,0.9636363636363636,0.9906542056074766,0.7333333333333333,0.9711934156378601,0.9814814814814815,0.9629629629629629,0.9691358024691358,,,,,,,,,,20,None,,4.0,3.0,,,,,,,22.0,,,,80,0.08999999999999998
dt,False,208.35546875,CDKgraphonly,random,homosapiens_cyp17a1,0.8882783882783882,0.8816547326616306,5492820,0.6908886814494362,0.8800988002822866,0.8882783882783882,,0.9051094890510949,0.8969814937698148,4983265,0.7455618147366381,0.9037336345730506,0.9051094890510949,,0.8461538461538463,0.8626373626373627,0.8461538461538461,0.8296703296703297,,,,,,,,,,30,None,,2.0,8.0,,,,,,,22.0,,,,90,0.15999999999999998
knn,True,947.541015625,CDKgraphonly,random,homosapiens_cyp17a1,0.9835390946502057,0.990521327014218,37827087,0.9286334004394453,0.9858490566037735,0.9952380952380953,0.9090909090909091,0.9918032786885246,0.9953488372093023,33635154,0.9616087343741692,0.9907407407407407,1.0,0.9333333333333333,0.9670781893004116,0.9814814814814815,0.9506172839506173,0.9691358024691358,,brute,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,80,0.15999999999999998
knn,False,1638.0751953125,CDKgraphonly,random,homosapiens_cyp17a1,0.8992673992673993,0.895302001414745,50839035,0.717455651024209,0.8942003913704993,0.8992673992673993,,0.8832116788321168,0.8745483673227595,54503714,0.6796730189973899,0.8805303545219028,0.8832116788321168,,0.8498168498168499,0.8736263736263736,0.8351648351648352,0.8406593406593407,,auto,,,,,,40.0,,,,,,,,,-1.0,3.0,,2.0,,,,uniform,90,0.08999999999999998
rf,True,2804.5888671875,CDKgraphonly,stratified,homosapiens_cyp17a1,0.9897119341563786,0.9941656942823804,34529618,0.9518573856406263,0.988399071925754,1.0,0.9166666666666666,0.9918032786885246,0.9950738916256158,28855474,0.9711044661725919,0.9901960784313726,1.0,0.9523809523809523,0.9629629629629629,0.9629629629629629,0.9691358024691358,0.9567901234567902,,,,,,,,,,None,None,,1.0,2.0,500.0,,,,True,,22.0,,True,,90,0.15999999999999998
rf,False,9277.490234375,CDKgraphonly,stratified,homosapiens_cyp17a1,0.9560439560439561,0.955158424221425,46660903,0.8753921542026625,0.954914648298945,0.9560439560439561,,0.9197080291970803,0.917170822005685,30809983,0.8148651384555634,0.9209383360306503,0.9197080291970803,,0.847985347985348,0.8186813186813187,0.8516483516483516,0.8736263736263736,,,,,,,,,,None,log2,,1.0,3.0,500.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,True,657.671875,CDKgraphonly,stratified,homosapiens_cyp17a1,0.9711934156378601,0.9837587006960556,18387847,0.861164226372394,0.9724770642201835,0.9953051643192489,0.8,0.9672131147540983,0.9805825242718447,157643641,0.8824311912303621,0.9619047619047619,1.0,0.8095238095238095,0.9670781893004116,0.9567901234567902,0.9753086419753086,0.9691358024691358,,,,,True,,0.01,,0.01,None,,10000.0,32.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
hgb,False,1937.66015625,CDKgraphonly,stratified,homosapiens_cyp17a1,0.9487179487179487,0.9476909958011901,23768827,0.8538160890501558,0.9474787974088198,0.9487179487179487,,0.8978102189781022,0.896342905712118,15926818,0.7640854841500591,0.900644886967614,0.8978102189781022,,0.8498168498168498,0.8461538461538461,0.8461538461538461,0.8571428571428571,,,,,True,,0.01,,0.01,None,,1000.0,16.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
svm,True,763.1484375,CDKgraphonly,stratified,homosapiens_cyp17a1,0.977366255144033,0.9871944121071012,16528510,0.8920969694667681,0.9792147806004619,0.9953051643192489,0.85,0.9754098360655737,0.9853658536585366,7724696,0.9123692138699018,0.9711538461538461,1.0,0.8571428571428571,0.9691358024691358,0.9567901234567902,0.9753086419753086,0.9753086419753086,10.0,,0.0,2.0,,0.005,,,,,,,,,,,,,,,22.0,False,,,80,0.08999999999999998
svm,False,807.7607421875,CDKgraphonly,stratified,homosapiens_cyp17a1,0.9560439560439561,0.9560744937322853,27158658,0.8782232530882638,0.9561212624258436,0.9560439560439561,,0.8905109489051095,0.8887989119765314,11703726,0.7464419985895884,0.8911237374263716,0.8905109489051095,,0.8516483516483516,0.8681318681318682,0.8186813186813187,0.8681318681318682,200.0,,0.0,2.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,90,0.15999999999999998
dt,True,205.0751953125,CDKgraphonly,stratified,homosapiens_cyp17a1,0.977366255144033,0.9871645274212368,5491113,0.8926252871231686,0.9814385150812065,0.9929577464788732,0.8666666666666667,0.9918032786885246,0.9950738916256158,4997265,0.9711044661725919,0.9901960784313726,1.0,0.9523809523809523,0.95679012345679,0.9629629629629629,0.9629629629629629,0.9444444444444444,,,,,,,,,,20,None,,1.0,3.0,,,,,,,22.0,,,,90,0.15999999999999998
dt,False,213.4912109375,CDKgraphonly,stratified,homosapiens_cyp17a1,0.9065934065934066,0.9036921965971373,6005928,0.729153860360277,0.9024324663289053,0.9065934065934066,,0.9051094890510949,0.9025620874127707,5166606,0.7793022601966305,0.9072384428223844,0.9051094890510949,,0.8406593406593407,0.8241758241758241,0.8516483516483516,0.8461538461538461,,,,,,,,,,20,sqrt,,1.0,8.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,True,2596.7734375,CDKgraphonly,stratified,homosapiens_cyp17a1,0.98559670781893,0.991812865497076,44127404,0.932386066526732,0.9883449883449883,0.9953051643192489,0.9166666666666666,0.9918032786885246,0.9950738916256158,31765842,0.9711044661725919,0.9901960784313726,1.0,0.9523809523809523,0.9588477366255145,0.9567901234567902,0.9629629629629629,0.9567901234567902,,ball_tree,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,80,0.08999999999999998
knn,False,1638.0830078125,CDKgraphonly,stratified,homosapiens_cyp17a1,0.9120879120879121,0.9082734481478316,103581225,0.7418919432151834,0.9080353156376032,0.9120879120879121,,0.8540145985401459,0.8435546940148655,70381228,0.6495215247059246,0.8468157771378826,0.8540145985401459,,0.8388278388278388,0.8351648351648352,0.8241758241758241,0.8571428571428571,,auto,,,,,,20.0,,,,,,,,,-1.0,3.0,,2.0,,,,uniform,90,0.08999999999999998
rf,True,1239.82421875,CDKgraphonly,strict,homosapiens_cyp17a1,0.9757085020242915,0.986013986013986,11933995,0.897322339065735,0.9746543778801844,0.9976415094339622,0.8428571428571429,1.0,1.0,9505077,1.0,1.0,1.0,1.0,0.9589725948859075,0.9532163742690059,0.9707602339181286,0.9529411764705882,,,,,,,,,,10,sqrt,,1.0,3.0,100.0,,,,True,,22.0,,True,,80,0.15999999999999998
rf,False,10479.349609375,CDKgraphonly,strict,homosapiens_cyp17a1,0.9591439688715954,0.9583557367574255,69719880,0.872432531769818,0.9586789897453866,0.9591439688715954,,0.9349112426035503,0.9357364618696485,53213186,0.8749565632319211,0.9420055058064107,0.9349112426035503,,0.8490727045170098,0.8085106382978723,0.8617021276595744,0.8770053475935828,,,,,,,,,,None,None,,1.0,4.0,1000.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,True,514.5732421875,CDKgraphonly,strict,homosapiens_cyp17a1,0.9392712550607287,0.9654377880184332,12664941,0.7296747900869995,0.9436936936936937,0.9882075471698113,0.6428571428571429,0.9912280701754386,0.9951690821256038,11087493,0.9488675620705191,0.9903846153846154,1.0,0.9090909090909091,0.9589840614608417,0.9532163742690059,0.9649122807017544,0.9588235294117647,,,,,True,,0.0,,0.01,None,,1000.0,64.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
hgb,False,2553.2734375,CDKgraphonly,strict,homosapiens_cyp17a1,0.9591439688715954,0.9587337532246668,136634864,0.8730615189707424,0.9585042836849396,0.9591439688715954,,0.9230769230769231,0.9243996860642509,21199261,0.8506297077990758,0.9302492379415457,0.9230769230769231,,0.8650680775211438,0.8297872340425532,0.8670212765957447,0.8983957219251337,,,,,True,,0.1,,0.01,None,,10000.0,16.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,True,845.45703125,CDKgraphonly,strict,homosapiens_cyp17a1,0.979757085020243,0.9883177570093458,19459010,0.9148481812897411,0.9791666666666666,0.9976415094339622,0.8714285714285714,1.0,1.0,8963880,1.0,1.0,1.0,1.0,0.9629170966632267,0.9532163742690059,0.9590643274853801,0.9764705882352941,10.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,22.0,True,,,90,0.08999999999999998
svm,False,781.494140625,CDKgraphonly,strict,homosapiens_cyp17a1,0.9202334630350194,0.911362894861479,17985781,0.737229259841371,0.9149517504381203,0.9202334630350194,,0.8757396449704142,0.8742755969476617,9313493,0.7496913581294444,0.8755879229252009,0.8757396449704142,,0.8526377669056018,0.8351063829787234,0.8351063829787234,0.8877005347593583,10.0,,0.0,3.0,,0.01,,,,,,,,,,,,,,,22.0,True,,,80,0.15999999999999998
dt,True,210.076171875,CDKgraphonly,strict,homosapiens_cyp17a1,0.9696356275303644,0.9826187717265353,5504011,0.8711300454777524,0.9658314350797267,1.0,0.7857142857142857,1.0,1.0,5706697,1.0,1.0,1.0,1.0,0.9511638573558079,0.9532163742690059,0.9532163742690059,0.9470588235294117,,,,,,,,,,20,log2,,1.0,3.0,,,,,,,22.0,,,,80,0.15999999999999998
dt,False,211.3681640625,CDKgraphonly,strict,homosapiens_cyp17a1,0.8988326848249028,0.8798055224003367,5781921,0.6555065856278567,0.8968022693767069,0.8988326848249028,,0.8165680473372781,0.767469709777402,5180864,0.6303053726023947,0.8188341936296111,0.8165680473372781,,0.8525903591610725,0.8297872340425532,0.8670212765957447,0.8609625668449198,,,,,,,,,,10,sqrt,,1.0,3.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,True,1503.849609375,CDKgraphonly,strict,homosapiens_cyp17a1,0.9615384615384616,0.9779326364692218,90633537,0.8343491601457858,0.9633867276887872,0.9929245283018868,0.7714285714285715,0.9824561403508771,0.9903846153846154,62481736,0.895878006537387,0.9809523809523809,1.0,0.8181818181818182,0.9531705079692695,0.9473684210526315,0.935672514619883,0.9764705882352941,,auto,,,,,,20.0,,,,,,,,,-1.0,3.0,,2.0,,,,uniform,80,0.08999999999999998
knn,False,2700.044921875,CDKgraphonly,strict,homosapiens_cyp17a1,0.9182879377431906,0.9127245939306119,65161944,0.7313186397754491,0.9132273739273757,0.9182879377431906,,0.8757396449704142,0.8747226559890948,45119337,0.7496562449516355,0.880302878347207,0.8757396449704142,,0.8472806917738082,0.824468085106383,0.851063829787234,0.8663101604278075,,kd_tree,,,,,,30.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,80,0.08999999999999998
rf,True,1027.6376953125,KlekotaRothCount,random,homosapiens_cyp17a1,0.9835390946502057,0.9905660377358491,25093785,0.9286344475240471,0.9813084112149533,1.0,0.8787878787878788,0.9918032786885246,0.9953488372093023,23259198,0.9616087343741692,0.9907407407407407,1.0,0.9333333333333333,0.9609053497942387,0.9753086419753086,0.9567901234567902,0.9506172839506173,,,,,,,,,,None,None,,1.0,4.0,100.0,,,,True,,22.0,,True,,80,0.08999999999999998
rf,False,5073.9091796875,KlekotaRothCount,random,homosapiens_cyp17a1,0.9212454212454212,0.9149863272846139,56048545,0.7779974977063329,0.9199198288685625,0.9212454212454212,,0.9124087591240876,0.9032816718328166,44159004,0.7664763906380596,0.9144116506223774,0.9124087591240876,,0.8864468864468864,0.8901098901098901,0.9065934065934066,0.8626373626373627,,,,,,,,,,30,sqrt,,1.0,8.0,500.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,1435.3818359375,KlekotaRothCount,random,homosapiens_cyp17a1,0.9835390946502057,0.9905660377358491,31703937,0.9286344475240471,0.9813084112149533,1.0,0.8787878787878788,0.9918032786885246,0.9953488372093023,26199517,0.9616087343741692,0.9907407407407407,1.0,0.9333333333333333,0.9526748971193415,0.9691358024691358,0.9382716049382716,0.9506172839506173,,,,,True,,0.1,,0.01,None,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
hgb,False,3130.41796875,KlekotaRothCount,random,homosapiens_cyp17a1,0.9487179487179487,0.9481254707733582,41185198,0.8606939644834288,0.9478507965942662,0.9487179487179487,,0.9416058394160584,0.9402472696087676,32333900,0.848059882314664,0.9401960115514928,0.9416058394160584,,0.8827838827838828,0.8791208791208791,0.8956043956043956,0.8736263736263736,,,,,True,,0.01,,0.01,50,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,True,772.947265625,KlekotaRothCount,random,homosapiens_cyp17a1,0.977366255144033,0.9870435806831567,29810501,0.9008536321518552,0.9766899766899767,0.9976190476190476,0.8484848484848485,0.9754098360655737,0.9859154929577465,21546270,0.8897656044017801,0.9905660377358491,0.9813084112149533,0.9333333333333333,0.9588477366255145,0.9753086419753086,0.9444444444444444,0.9567901234567902,10.0,,0.0,2.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,90,0.08999999999999998
svm,False,820.068359375,KlekotaRothCount,random,homosapiens_cyp17a1,0.9157509157509157,0.9105496364941754,34728363,0.7627080915792507,0.9108861352504906,0.9157509157509157,,0.9051094890510949,0.9016914823232886,23059963,0.7471192116786013,0.9058615350586154,0.9051094890510949,,0.891941391941392,0.9010989010989011,0.8956043956043956,0.8791208791208791,100.0,,0.5,3.0,,0.001,,,,,,,,,,,,,,,22.0,False,,,80,0.08999999999999998
dt,True,280.7060546875,KlekotaRothCount,random,homosapiens_cyp17a1,0.977366255144033,0.9870740305522914,19093704,0.9011464726653574,0.974477958236659,1.0,0.8333333333333334,0.9836065573770492,0.9907407407407407,18534273,0.9223689749736185,0.981651376146789,1.0,0.8666666666666667,0.9526748971193415,0.9506172839506173,0.9567901234567902,0.9506172839506173,,,,,,,,,,None,sqrt,,1.0,3.0,,,,,,,22.0,,,,100,0.08999999999999998
dt,False,279.8076171875,KlekotaRothCount,random,homosapiens_cyp17a1,0.8882783882783882,0.8733376164067695,19687733,0.6760987657903237,0.879737541730721,0.8882783882783882,,0.9051094890510949,0.8962088364896228,18657287,0.744760901826907,0.9032993849091001,0.9051094890510949,,0.8644688644688645,0.8901098901098901,0.8571428571428571,0.8461538461538461,,,,,,,,,,10,sqrt,,4.0,3.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,True,1008.9150390625,KlekotaRothCount,random,homosapiens_cyp17a1,0.98559670781893,0.9917355371900827,49379541,0.9377017914968773,0.9836065573770492,1.0,0.8939393939393939,0.9836065573770492,0.9907407407407407,52719466,0.9223689749736185,0.981651376146789,1.0,0.8666666666666667,0.9691358024691358,0.9876543209876543,0.9444444444444444,0.9753086419753086,,brute,,,,,,50.0,,,,,,,,,-1.0,3.0,,2.0,,,,distance,90,0.15999999999999998
knn,False,1249.390625,KlekotaRothCount,random,homosapiens_cyp17a1,0.8937728937728938,0.8878575783655688,78785567,0.7013297149632908,0.8857543107477985,0.8937728937728938,,0.8978102189781022,0.8907755614607511,42186887,0.7229596912964465,0.8953235253861829,0.8978102189781022,,0.868131868131868,0.8846153846153846,0.9010989010989011,0.8186813186813187,,brute,,,,,,20.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,90,0.08999999999999998
