algorithm,drop_intermediate,file_size_kb,fingerprint,strategy,target,train_inference_time_ns,train_mae,train_pearson,train_r2,train_rmse,test_inference_time_ns,test_mae,test_pearson,test_r2,test_rmse,cv_best_mean_score,cv_split_0,cv_split_1,cv_split_2,estimator__C,estimator__algorithm,estimator__coef0,estimator__degree,estimator__early_stopping,estimator__gamma,estimator__l2_regularization,estimator__leaf_size,estimator__learning_rate,estimator__max_depth,estimator__max_features,estimator__max_iter,estimator__min_samples_leaf,estimator__min_samples_split,estimator__n_estimators,estimator__n_iter_no_change,estimator__n_jobs,estimator__n_neighbors,estimator__oob_score,estimator__p,estimator__random_state,estimator__shrinking,estimator__warm_start,estimator__weights,selectpercentile__percentile,variancethreshold__threshold
hgb,False,7457.0869140625,PubChem,random,homosapiens_bace1,130373099,0.4629924387347834,0.884588558078141,0.7800513835748196,0.6311554926894949,55270773,0.4883446632423234,0.8796485683373011,0.7703343656873964,0.6665323250478373,0.6387621975586045,0.624428377552716,0.6422543375669834,0.6496038775561144,,,,,True,,0.0,,0.01,10,,10000.0,8.0,,,100.0,,,,,22.0,,True,,100,0.08999999999999998
svm,False,10049.8720703125,PubChem,random,homosapiens_bace1,6313860819,0.4108097371112209,0.8800385757578904,0.773440853453597,0.6405699313997298,1578696089,0.4457142892028765,0.8653114889588379,0.746978053968103,0.699604033499271,0.6262637226895068,0.6088244557633413,0.6374706250452502,0.6324960872599288,10.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,,True,,,100,0.08999999999999998
dt,False,344.619140625,PubChem,random,homosapiens_bace1,11671300,0.5005743216501521,0.8552847177756779,0.7300301149441133,0.6992515048136674,6362891,0.527255010223309,0.8504082846440127,0.7226851327875974,0.732419309511293,0.49867902042333423,0.4673645812065025,0.5140567887941279,0.5146156912693722,,,,,,,,,,20,None,,4.0,3.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,False,10233.0009765625,PubChem,random,homosapiens_bace1,1183523766,0.2740089447887923,0.9171191294890414,0.8404387607537841,0.5375754772706614,290522924,0.28254592284048025,0.9179666510984789,0.8422896701487919,0.5523359089908584,0.5748073762490024,0.5696434689095538,0.5879397488586784,0.5668389109787749,,auto,,,,,,40.0,,,,,,,,,-1.0,7.0,,1.0,,,,distance,90,0.08999999999999998
rf,False,251158.36328125,PubChem,stratified,homosapiens_bace1,1222742110,0.4202162961667265,0.9045565013272606,0.8120750804982484,0.5876018848445483,417906019,0.42484029363211295,0.9042839468537407,0.8097425758317108,0.5906413116642465,0.6241371976025897,0.6145364622328017,0.6122953266934074,0.6455798038815601,,,,,,,,,,20,sqrt,,1.0,4.0,1000.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,False,7109.0380859375,PubChem,stratified,homosapiens_bace1,145916076,0.49471402932170505,0.870552002030287,0.7555275745363047,0.6702023316089869,50716543,0.4914771266848483,0.8751933782373489,0.7625715901752224,0.6598107020175947,0.6297909410723375,0.6184774266599325,0.6253136370155925,0.6455817595414872,,,,,True,,0.01,,0.01,10,,99999999.0,32.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,False,10079.1845703125,PubChem,stratified,homosapiens_bace1,6243774130,0.4207045399135334,0.87339845328351,0.7612422261977574,0.662322874103067,1558035900,0.41132040647906976,0.8835922963850403,0.7777320533045543,0.6383978743527193,0.6227450525971289,0.6118363983388171,0.620977957454184,0.6354208019983852,10.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,,False,,,100,0.08999999999999998
dt,False,262.072265625,PubChem,stratified,homosapiens_bace1,11221555,0.5826564803244902,0.8141852842650059,0.6622597229548912,0.7877391342448538,6275358,0.5663967245320882,0.822274410712217,0.6761146526598917,0.7706348836718999,0.4849270753456744,0.4680763683012604,0.45745493102626666,0.5292499267094961,,,,,,,,,,10,None,,4.0,4.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,False,9160.6259765625,PubChem,stratified,homosapiens_bace1,81347830,0.5336638570749492,0.8422197507170879,0.7076890880814272,0.7328473261953526,22293532,0.535559984734086,0.8382313028423001,0.7005777356415164,0.7409605034102792,0.5621352997252721,0.5515985577417364,0.55369845473683,0.5811088866972498,,brute,,,,,,10.0,,,,,,,,,-1.0,5.0,,2.0,,,,uniform,80,0.08999999999999998
rf,False,62415.6240234375,PubChem,strict,homosapiens_bace1,358123020,0.4510310003413089,0.8912232068355097,0.7882158389258817,0.6218820298991314,119915813,0.47420996429252155,0.8802479103694812,0.7682791425192921,0.6586956833993044,0.6295302323201531,0.6196387681855373,0.6383531239282773,0.6305988048466451,,,,,,,,,,20,None,,2.0,8.0,500.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,False,9177.630859375,PubChem,strict,homosapiens_bace1,138281604,0.45097746737248484,0.8865407005387218,0.7842771535403531,0.6276381593450945,57811508,0.4847011274118379,0.869613372674994,0.7552694708657748,0.6769340012765923,0.6454116258168232,0.625305340876591,0.6737137681192402,0.6372157684546385,,,,,True,,0.01,,0.01,10,,10000.0,8.0,,,100.0,,,,,22.0,,True,,100,0.08999999999999998
svm,False,10053.2548828125,PubChem,strict,homosapiens_bace1,6771025252,0.42809054134464647,0.8705454515382791,0.7570096163096492,0.6661251214161797,1640552154,0.45468377861155534,0.8664449196125692,0.750621948619479,0.6833313840779673,0.6270722023880446,0.6124982460219011,0.6527055151367277,0.6160128460055053,10.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,,False,,,100,0.08999999999999998
dt,False,254.744140625,PubChem,strict,homosapiens_bace1,11189961,0.6368472857426727,0.7770374745085868,0.602957616766445,0.8514902972425471,6289119,0.6573479970086326,0.7637047924814898,0.5786538796560106,0.8882224659180282,0.4976741460019453,0.4841758532971653,0.4951892110548183,0.5136573736538523,,,,,,,,,,10,None,,4.0,4.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,False,10284.3603515625,PubChem,strict,homosapiens_bace1,1227144994,0.5508659363259281,0.8278779729517836,0.6841023347614006,0.7595117151487034,268655207,0.5993315064083379,0.802800524610265,0.6430469512968648,0.8175377241836183,0.5712541147182014,0.5541539395601041,0.5781041139034571,0.5815042906910434,,brute,,,,,,30.0,,,,,,,,,-1.0,5.0,,1.0,,,,uniform,90,0.08999999999999998
rf,False,292854.5810546875,SubstructureCount,random,homosapiens_bace1,1042154771,0.38946146469646636,0.9180514519399623,0.8325006949417851,0.5507851894438934,360171218,0.423713459513088,0.9124998224353712,0.8196417385729601,0.5906649885869918,0.6102209420290402,0.595238240488108,0.6210826864216358,0.6143418991773769,,,,,,,,,,20,sqrt,,1.0,3.0,1000.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,8004.4716796875,SubstructureCount,random,homosapiens_bace1,199186852,0.46702589771975705,0.8837176852021431,0.7771325283974688,0.6353296033809537,60032313,0.5065486330901433,0.8757722505541099,0.7628876014652148,0.6772520693933378,0.6056700834121503,0.5883206214146517,0.6084865273730786,0.6202031014487206,,,,,True,,0.01,,0.01,20,,10000.0,8.0,,,100.0,,,,,22.0,,True,,100,0.08999999999999998
svm,False,2463.0390625,SubstructureCount,random,homosapiens_bace1,1898680935,0.43480723534107785,0.866361452655885,0.7494703113796759,0.6736050713458405,481168490,0.47306987769309294,0.846683253156846,0.7154319354538861,0.7419357345512411,0.5753824148697718,0.5591262370427995,0.5745267325590135,0.5924942750075022,10.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,,False,,,100,0.08999999999999998
dt,False,314.869140625,SubstructureCount,random,homosapiens_bace1,4553842,0.5876205424189314,0.80765724603337,0.6508341936511131,0.7952278884767378,2950475,0.6097051496278219,0.8049103874555313,0.6475134757933918,0.8257421771839407,0.43041906556032866,0.45180284316747,0.40399206617996675,0.4354622873335494,,,,,,,,,,30,sqrt,,4.0,4.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,2955.396484375,SubstructureCount,random,homosapiens_bace1,766795059,0.46424465358020467,0.8702834226349898,0.7571749163252535,0.6631664125977106,200760504,0.5098996140570005,0.858967106196037,0.7373146160196964,0.7128385257782529,0.561504332675263,0.5453968984912244,0.5697814751937671,0.5693346243407973,,ball_tree,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,100,0.08999999999999998
rf,False,136950.9638671875,SubstructureCount,stratified,homosapiens_bace1,534516583,0.40012915497286367,0.9147705468246989,0.8257214439815956,0.5658651792028158,183035220,0.4019900979561654,0.9187981819210398,0.8308991040068027,0.5568342855267165,0.6101238542837396,0.6035216905967118,0.6020386943430456,0.6248111779114613,,,,,,,,,,30,log2,,1.0,4.0,500.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,13012.3173828125,SubstructureCount,stratified,homosapiens_bace1,237439225,0.42419991465487006,0.8969533296718601,0.802566767190777,0.6022837172321843,90461898,0.4256684854314937,0.8975082557068602,0.8018624265475403,0.6027489097800645,0.6018104125202034,0.5881526338204589,0.5953309380374849,0.6219476657026664,,,,,True,,0.01,,0.01,20,,10000.0,8.0,,,100.0,,,,,22.0,,True,,100,0.08999999999999998
svm,False,2466.23828125,SubstructureCount,stratified,homosapiens_bace1,1953774149,0.44664914171542164,0.8581050825182029,0.7347778641378465,0.6980650228252379,477768810,0.4337460512460168,0.8680780516646621,0.7519575838881973,0.6743975595762705,0.5742746193594964,0.566714895602989,0.548901214413076,0.6072077480624241,10.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,,False,,,100,0.08999999999999998
dt,False,291.666015625,SubstructureCount,stratified,homosapiens_bace1,4419753,0.6299771854883853,0.7781465944378877,0.6050690490656281,0.8518273483979764,2953236,0.6248302211691839,0.7787729794073802,0.6061972428652099,0.8497523802297958,0.4180119621513061,0.3657781559112476,0.4618266357757732,0.42643109476689744,,,,,,,,,,20,log2,,4.0,3.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,False,2524.6005859375,SubstructureCount,stratified,homosapiens_bace1,304647731,0.5329024627127672,0.8409460134450444,0.7056022883944973,0.7354585627079588,56912917,0.5316693072264866,0.8419230872863136,0.7068442345584107,0.7331658594419866,0.5526801740910788,0.5495240189436056,0.5412410552580624,0.5672754480715685,,auto,,,,,,10.0,,,,,,,,,-1.0,5.0,,1.0,,,,uniform,100,0.08999999999999998
rf,False,277779.1435546875,SubstructureCount,strict,homosapiens_bace1,880413442,0.40454982590812727,0.9115741710827951,0.8190332231300639,0.574858152386618,286216486,0.40943492212863836,0.9113657669947736,0.8194759866226353,0.5813929269857439,0.619452703811057,0.6069293333111858,0.6328771071396913,0.6185516709822938,,,,,,,,,,30,sqrt,,1.0,4.0,1000.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,14956.3388671875,SubstructureCount,strict,homosapiens_bace1,228445851,0.42067755391624573,0.8949253999430618,0.7992486117569187,0.605467097603635,96565608,0.42999461461155664,0.8901629179285534,0.791218000693046,0.6252429161646607,0.6175003029425886,0.599251122514793,0.631557935335581,0.6216918509773918,,,,,True,,0.0,,0.01,20,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,False,2444.08984375,SubstructureCount,strict,homosapiens_bace1,1961252846,0.4514616180247958,0.8560636117338337,0.732038653227342,0.6995155045716498,463688675,0.48755338533034737,0.836913459191799,0.6980207195895628,0.7519532260434127,0.5845715558965915,0.5634794998328507,0.5913660218783439,0.5988691459785798,10.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,,True,,,100,0.08999999999999998
dt,False,313.525390625,SubstructureCount,strict,homosapiens_bace1,4062884,0.6184541174145569,0.7857166555342266,0.615783824707689,0.8376239590851964,2747199,0.6661765185479279,0.7514859010256812,0.5601573352574559,0.9075089791479689,0.4276318953121785,0.4097665838845065,0.4591415958841988,0.4139875061678301,,,,,,,,,,20,sqrt,,4.0,3.0,,,,,,,22.0,,,,80,0.15999999999999998
knn,False,2650.048828125,SubstructureCount,strict,homosapiens_bace1,1190577908,0.5455839408589858,0.8300452192347907,0.6882958384528478,0.7544536592446964,273448674,0.574126895683098,0.8145151393994886,0.663253336482956,0.7940610700617641,0.5687013010512931,0.5486452348077111,0.5817795525802862,0.5756791157658822,,ball_tree,,,,,,40.0,,,,,,,,,-1.0,5.0,,1.0,,,,uniform,100,0.08999999999999998
rf,False,203693.8251953125,Substructure,random,homosapiens_bace1,898921448,0.5456949573294256,0.8375650963831186,0.698465138759083,0.7390001278041617,290115723,0.5926596238917341,0.8189737195670779,0.666282564095856,0.8034570352831337,0.5077260722619018,0.4963998704900241,0.5125267498365296,0.5142515964591516,,,,,,,,,,20,log2,,1.0,4.0,1000.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,7035.7841796875,Substructure,random,homosapiens_bace1,112850044,0.6273110026061944,0.7923364292016342,0.6248983901817748,0.8242334068482532,46993159,0.6782478952351239,0.7662871349754669,0.585592545584664,0.8953379404444894,0.49571346121126997,0.4830018239983357,0.49912483137548225,0.505013728259992,,,,,True,,0.0,,0.01,10,,10000.0,8.0,,,100.0,,,,,22.0,,True,,100,0.08999999999999998
svm,False,1851.10546875,Substructure,random,homosapiens_bace1,1754502593,0.5058795622080158,0.8244962547043181,0.6785699838499157,0.7629902071654945,441416679,0.5572338361583192,0.804907562223317,0.645859398311772,0.8276773475515139,0.47236691852173257,0.46095173425274005,0.4801270271218393,0.4760219941906184,1.0,,0.0,2.0,,1.0,,,,,,,,,,,,,,,,False,,,100,0.08999999999999998
dt,False,281.9560546875,Substructure,random,homosapiens_bace1,4550847,0.6570840534489684,0.7621397164136022,0.5802770058353626,0.871880832102567,2984228,0.6798674344757679,0.7605749904575579,0.5782139562282489,0.903273588267786,0.4137836242762449,0.39738160601711436,0.4253000819864097,0.41866918482521054,,,,,,,,,,20,None,,4.0,8.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,1953.0849609375,Substructure,random,homosapiens_bace1,1142630372,0.661237021755377,0.7643177394721516,0.5840599080371052,0.8679428714900396,292040895,0.7232912827407343,0.7306820355138737,0.5338017738164154,0.9496389458494738,0.4684449646415458,0.4586745464345042,0.4848780876006453,0.46178225988948784,,ball_tree,,,,,,20.0,,,,,,,,,-1.0,9.0,,1.0,,,,uniform,100,0.08999999999999998
rf,False,101564.3642578125,Substructure,stratified,homosapiens_bace1,442546261,0.5535878993510922,0.8334610706355151,0.6907567190504464,0.7537739595724656,143349361,0.5419287056984904,0.8416073577313974,0.7042033958026424,0.7364607493288434,0.5039990183473831,0.4772559144688173,0.49900400262854083,0.5357371379447915,,,,,,,,,,20,log2,,1.0,4.0,500.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,6695.8525390625,Substructure,stratified,homosapiens_bace1,416664116,0.6529492790011063,0.7750663835681509,0.598637310165332,0.858735650476021,86865154,0.6296347134387407,0.7887607533998717,0.6187451580278502,0.8361047630989468,0.4936072031324004,0.47279933023628584,0.4766132249223256,0.5314090542385899,,,,,True,,0.0,,0.01,10,,10000.0,16.0,,,100.0,,,,,22.0,,True,,100,0.08999999999999998
svm,False,1850.4140625,Substructure,stratified,homosapiens_bace1,1722158342,0.5188472508861413,0.8189978794782055,0.6684146692131355,0.7805282897254999,434408747,0.5079685450317223,0.8249158606221557,0.6776060443016284,0.7688585690708906,0.47466324279265476,0.44894502671809866,0.47470762262459665,0.5003370790352691,1.0,,0.0,2.0,,1.0,,,,,,,,,,,,,,,,False,,,100,0.08999999999999998
dt,False,282.236328125,Substructure,stratified,homosapiens_bace1,3928695,0.6553881987032931,0.760748439897201,0.5785624542830111,0.879949210201195,2728377,0.6468512916612349,0.7618798254346215,0.5796825370963894,0.8778932918786546,0.40757612854845976,0.3885002376101119,0.4016006006274109,0.4326275474078566,,,,,,,,,,None,None,,4.0,8.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,2304.8701171875,Substructure,stratified,homosapiens_bace1,1101283083,0.6614700120590561,0.7624277990866405,0.5808551620484951,0.8775523927414414,289765959,0.6608124660251422,0.7624868057344684,0.5809384053214706,0.8765807802951316,0.47432783197407374,0.46252783624743066,0.4582246783301456,0.5022309813446449,,kd_tree,,,,,,10.0,,,,,,,,,-1.0,9.0,,1.0,,,,uniform,100,0.08999999999999998
rf,False,200853.0439453125,Substructure,strict,homosapiens_bace1,700021695,0.5696161659834591,0.8231673384506131,0.6738670331669373,0.771717981403895,241225796,0.5611270595596495,0.8280963458019283,0.6828732806158008,0.7705816651045684,0.5094860382049995,0.5015642989684812,0.5230711934217853,0.5038226222247318,,,,,,,,,,20,sqrt,,1.0,4.0,1000.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,5055.7578125,Substructure,strict,homosapiens_bace1,80002483,0.6712804429534066,0.7619211653643565,0.5773003506666232,0.8785717057635055,30672296,0.674131964464858,0.7720700759778988,0.5918516237568154,0.8742009829505044,0.5032648975175208,0.4923052239612896,0.5155855134458941,0.5019039551453788,,,,,True,,0.0,,0.01,None,,10000.0,8.0,,,100.0,,,,,22.0,,True,,100,0.08999999999999998
svm,False,1833.05859375,Substructure,strict,homosapiens_bace1,1781280361,0.5449495088495139,0.803476437598761,0.6440629537554983,0.8062094140396564,432435325,0.5289180992974888,0.8172305271336051,0.6645024866049405,0.7925869306622965,0.4671009912406097,0.4577222971143111,0.4792103161859549,0.4643703604215631,1.0,,0.0,2.0,,1.0,,,,,,,,,,,,,,,,False,,,100,0.08999999999999998
dt,False,290.3857421875,Substructure,strict,homosapiens_bace1,3995209,0.6669829040404383,0.7536179034086158,0.5673355897839119,0.8888671483661321,2648484,0.6627046658400357,0.7609061762802711,0.5773987589316164,0.8895444164287987,0.4138713103343916,0.40810528181854555,0.42246290587940494,0.41104574330522436,,,,,,,,,,30,None,,4.0,4.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,2262.4169921875,Substructure,strict,homosapiens_bace1,755396413,0.6971576208402612,0.7338122202685667,0.5381429134705547,0.9183644733438974,201786134,0.7041457944374688,0.7333349443119302,0.5356450450615933,0.9324537416538117,0.4630210865325744,0.44394410454132116,0.48078003710523354,0.46433911795116856,,kd_tree,,,,,,10.0,,,,,,,,,-1.0,9.0,,1.0,,,,uniform,100,0.08999999999999998
rf,False,23141.677734375,AtomPairs2DCount,random,homosapiens_cyp17a1,98808257,0.28453651503832683,0.9368850224804495,0.8668608551348094,0.4140047587356889,67258600,0.26699567814606384,0.9241426714512994,0.8436770968796854,0.4339785658133814,0.5914511395745755,0.6082896659538228,0.5081707788284532,0.6578929739414507,,,,,,,,,,None,None,,1.0,4.0,1000.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,False,1910.9677734375,AtomPairs2DCount,random,homosapiens_cyp17a1,20497092,0.31077240851024235,0.9114149216148901,0.8283694641687473,0.47005614081104136,13248588,0.2827154604450245,0.9192815506977448,0.8418549029007492,0.4365005954000235,0.5766342981259921,0.60090374421126,0.4980713604324781,0.6309277897342382,,,,,True,,0.01,,0.01,None,,1000.0,16.0,,,100.0,,,,,22.0,,True,,100,0.15999999999999998
svm,False,1077.4921875,AtomPairs2DCount,random,homosapiens_cyp17a1,28069416,0.3205949923964883,0.8939227936522719,0.7976428744087103,0.5104012183472999,10922880,0.2874642113270548,0.9119568373234506,0.8237678522055127,0.460786282101968,0.5375111220735603,0.5592993493741589,0.501685463065122,0.5515485537813999,10.0,,0.0,3.0,,0.001,,,,,,,,,,,,,,,,True,,,90,0.08999999999999998
dt,False,209.2880859375,AtomPairs2DCount,random,homosapiens_cyp17a1,4639190,0.4293415968951684,0.8292108604647552,0.6856935127777782,0.6361054608453993,4203673,0.42203988529718456,0.8447944419910742,0.7130704314423731,0.5879557296939845,0.46680923230938737,0.4749560283393476,0.4045517122279685,0.5209199563608461,,,,,,,,,,20,sqrt,,4.0,8.0,,,,,,,22.0,,,,80,0.15999999999999998
knn,False,859.1259765625,AtomPairs2DCount,random,homosapiens_cyp17a1,42719009,0.38415750915750924,0.8707869264094192,0.7563233440007165,0.560092058105731,20284373,0.361094890510949,0.8671571380415897,0.7490379336984256,0.5498712523496605,0.5271918254252573,0.5037251601255769,0.48959884657042496,0.5882514695797703,,ball_tree,,,,,,40.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,80,0.15999999999999998
rf,False,2469.2685546875,AtomPairs2DCount,stratified,homosapiens_cyp17a1,13721338,0.3295627967474172,0.9170067682765195,0.8254976518776886,0.46167273461519165,9661124,0.3828513007897213,0.9043477068236547,0.7842754226310383,0.5573020818768273,0.5659397808128116,0.587321227680026,0.49929918539515483,0.6111989293632542,,,,,,,,,,None,sqrt,,2.0,3.0,100.0,,,,True,,22.0,,True,,80,0.08999999999999998
